plantid	sites	rate
B3473:250273173	3718	0.0115700833369639
B3475_mrg:250273174	15078	0.0469213869162834
B3478:250273175	6446	0.0200593752528427
B3479:250273176	12770	0.0397390974214709
B3480:250273177	11622	0.0361666241372228
B3481:250273178	10404	0.0323763171161303
B3482:250273179	7608	0.0236754152844597
B3483:250273180	10375	0.0322860717108662
B3485:250273181	2650	0.00824656289482365
B3486:250273182	10003	0.0311284409950645
B3490:250284485	3692	0.0114891736632788
B3491:250273183	13047	0.0406010966372695
B3492:250273184	7779	0.0242075519844653
B3493:250273185	10521	0.0327404106477131
B3494:250273186	7850	0.0244284976318361
B3495:250273187	11545	0.035927007026694
B3496:250273188	8785	0.027338133973972
B3499_mrg:250273189	17311	0.0538702831216197
B3501:250273190	13941	0.0433831446478251
B3502:250273191	13956	0.0434298233057203
B3503:250273192	6341	0.0197326246475761
B3506:250273193	25155	0.0782801092902977
B3508:250273194	9245	0.0287696128160923
B3513:250273195	9029	0.028097440142401
B3515:250273196	12159	0.037837720089872
B3517:250273197	11090	0.0345110877372054
B3518:250273198	4463	0.0138884566790936
B3520:250273200	17059	0.0530860816689799
B3521:250273201	12850	0.0399880502635788
B3523:250273202	4942	0.0153790618212145
B3524:250273203	2204	0.0068586508000722
B3527:250273204	3585	0.0111561992369595
B3530:250273205	5308	0.0165180210738581
B3532:250273206	6349	0.0197575199317869
B3534:250273208	10003	0.0311284409950645
B3536:250273209	9351	0.0290994753318853
B3538:250273210	8345	0.0259688933423786
B3540:250273211	5647	0.0175729587422902
B3543:250273212	5617	0.0174796014264998
B3549:250273213	6428	0.0200033608633685
B3550:250273214	10842	0.0337393339266709
B3553:250273215	8136	0.0253185040423718
B3554:250273216	11113	0.0345826616793114
B3556:250284486	9110	0.0283495048950353
B3557:250273217	12986	0.0404112700951622
B3558:250273218	8943	0.027829815837135
B3561:250273219	4918	0.0153043759685822
B3562:250273220	4096	0.0127463855159236
B3565:250273221	9868	0.0307083330740075
B3567:250273222	5525	0.0171933056580757
B3568:250273223	5051	0.0157182600685865
B3569:250273224	8730	0.0271669788950228
B3571:250284487	10032	0.0312186864003286
B3573:250273225	4327	0.0134652368475102
B3574:250273226	13459	0.0418832037741251
B3575:250273227	4151	0.0129175405948728
B3577:250273228	188	0.000585039178953527
B3578:250273229	7052	0.0219451930318099
B3580:250273231	7017	0.0218362761633877
B3582:250273232	8530	0.0265445967897531
B3583:250273233	13505	0.0420263516583371
B3586:250273234	5838	0.0181673336528228
B3589:250273235	2336	0.0072694229895502
B3593:250273236	4229	0.013160269615928
B3594:250273237	832	0.00258910955792199
B3595:250273238	4731	0.014722448700155
B3598:250273239	16255	0.0505841056057956
B3599:250273240	5278	0.0164246637580676
B3603:250273241	11535	0.0358958879214305
B3604:250273242	8128	0.025293608758161
B3607:250273243	5572	0.0173395654528141
B3608:250273244	5016	0.0156093432001643
B3610:250273245	4974	0.0154786429580577
B3611:250314807	22055	0.0686331866586172
B3614:250314808	4292	0.013356319979088
B3620:250314809	69415	0.216013269186484
B3624:250314810	55831	0.173741076596566
B3629:250314811	6450	0.0200718228949481
B3630:250314812	376	0.00117007835790705
B3636:250314813	3081	0.00958779633167987
B3642:250314814	38626	0.120200655990739
B3645:250314815	1342	0.00417618392635975
B3658:250314816	22712	0.0706777118744282
B3659:250314817	3551	0.0110503942790637
B3660:250314818	6155	0.0191538092896753
B3661:250314819	8740	0.0271980980002863
B3662:250314820	9046	0.0281503426213489
B3663:250314821	9110	0.0283495048950353
B3667:250284488	8983	0.027954292258189
B3679:250314822	21	6.53501210533195e-05
B3680:250314823	30888	0.0961206923378539
B3681:250314824	17257	0.0537022399531969
B3683:250314825	59516	0.18520846688616
B3684:250314826	2265	0.00704847734217946
B3685:250314827	30364	0.0944900512220473
B3686:250314828	141	0.000438779384215145
B3687:250314829	6591	0.0205106022791633
B3689:250284489	13327	0.0414724315846471
B3693:250314830	35855	0.111577551922227
B3695:250314831	22838	0.0710698126007481
B3696:250314832	36183	0.112598258574869
B3697:250314833	10882	0.0338638103477249
B3700:250314834	16459	0.0512189353531707
B3703:250284490	8093	0.0251846918897388
B3704:250314835	16016	0.0498403589899983
B3706:250314836	14776	0.0459815899373261
B3708:250314837	21111	0.0656955431217442
B3713:250314838	2034	0.00632962601059294
B3721:250314839	53547	0.166633472954386
B3722:250314840	4927	0.0153323831633193
B3723:250314841	22511	0.0700522178586321
B3724:250314842	13272	0.0413012765056979
B3725:250314843	33287	0.103586165690564
B3726:250314844	49412	0.153765722927934
B3728:250314845	10870	0.0338264674214087
B3730:250314846	11829	0.036810789616177
B3733:250314847	57072	0.177602957559764
B3736:250314848	52310	0.162784039633292
B3737:250284491	61	0.000189826542107261
B3739:250314849	7197	0.0223964200581305
E0003:250277596	3511	0.0109259178580097
E0006:250277597	645	0.00200718228949481
E0012:250277598	2389	0.00743435424744668
E0014:250277599	3244	0.0100950377474747
E0015:250277600	1940	0.00603710642111618
E0016:250277601	1736	0.00540227667374108
E0018:250277602	2804	0.00872579711588132
E0024:250277604	1748	0.00543961960005726
E0025:250277605	2701	0.00840527033166742
E0040:250277606	110	0.00034231015789834
E0043:250277607	2044	0.00636074511585643
E0046:250277608	2097	0.0065256763737529
E0047:250277609	2848	0.00886272117904066
E0048:250277610	1742	0.00542094813689917
E0053:250277611	5092	0.0158458484001668
E0057:250277612	4376	0.0136177204633012
E0060:250277613	5834	0.0181548860107174
E0061:250277614	6382	0.0198602129791564
E0063:250277615	2335	0.00726631107902386
E0064:250277616	2365	0.00735966839481431
E0066:250277617	2730	0.00849551573693153
E0068:250277618	3589	0.0111686468790649
E0069:250284295	676	0.00210365151581162
E0070:250277619	7363	0.0229129972055043
E0073:250277620	4013	0.0124880969422367
E0075:250277621	7153	0.0222594959949712
E0078:250277622	3975	0.0123698443422355
E0079:250277623	3155	0.00981807771062966
E0080:250277624	8257	0.0256950452160599
E0081:250277625	6476	0.0201527325686332
E0088:250284296	38	0.000118252600001245
E0092:250277626	2183	0.00679330067901888
E0096:250277627	8127	0.0252904968476346
E0099:250277628	9532	0.0296627311371543
E0104:250277629	14734	0.0458508896952195
E0106:250277630	6090	0.0189515351054626
E0107:250277631	7366	0.0229223329370834
E0108:250277632	5573	0.0173426773633404
E0110:250277633	11308	0.0351894842319494
E0111:250277634	9067	0.0282156927424023
E0112:250277635	4052	0.0126094614527643
E0113:250277636	10525	0.0327528582898184
E0114:250277637	8009	0.0249232914055255
E0115:250277638	7964	0.0247832554318398
E0121:250277639	7082	0.0220385503476004
E0122:250277640	11924	0.0371064211161801
E0125:250277641	16078	0.0500332974426319
E0126:250277642	3736	0.0116260977264382
E0127:250277643	1516	0.0047176563579444
E0130:250277644	3071	0.00955667722641639
E0132:250277645	3535	0.0110006037106421
E0134:250277646	2184	0.00679641258954523
E0135:250277647	5145	0.0160107796580633
E0136:250277648	2224	0.00692088901059917
E0137:250277649	2221	0.00691155327902012
E0140:250277650	3538	0.0110099394422212
E0141:250277651	5412	0.0168416597685983
E0142:250277652	9755	0.0303566871845301
E0143:250277653	14159	0.0440615411425691
E0146:250277654	7959	0.0247676958792081
E0152:250277655	493	0.00153417188948983
E0162:250277656	2213	0.00688665799480933
E0163:250277657	10911	0.033954055752989
E0164:250284297	3247	0.0101043734790537
E0166:250277658	7747	0.0241079708476222
E0170:250277659	4704	0.0146384271159436
E0176:250277660	8614	0.0268059972739664
E0178:250277661	4935	0.0153572784475301
E0179:250284298	6585	0.0204919308160052
E0183:250277662	11713	0.0364498079951205
E0184:250277663	5216	0.016231725305434
E0186:250277664	6674	0.0207688908528502
E0187:250277665	8241	0.0256452546476384
E0189:250277666	11819	0.0367796705109135
E0191:250277667	3867	0.0120337580053898
E0192:250277668	6978	0.0217149116528602
E0193:250277669	9365	0.0291430420792541
E0196:250277670	2551	0.00793848375271514
E0197:250277671	5881	0.0183011458054558
E0200:250277672	10305	0.0320682379740218
E0201:250277673	5789	0.0180148500370317
E0205:250277674	2975	0.00925793381588693
E0208:250277675	6040	0.0187959395791452
E0209:250277676	6694	0.0208311290633772
E0210:250277677	15673	0.0487729736794608
E0212:250277678	8932	0.0277955848213452
E0213:250277679	1770	0.00550808163163693
E0216:250284299	10797	0.0335992979529853
E0217:250277680	7036	0.0218954024633884
E0220:250277681	5441	0.0169319051738624
E0221:250277682	6511	0.0202616494370554
E0222:250277683	5192	0.0161570394528017
E0223:250277684	11007	0.0342527991635184
E0225:250277685	22609	0.0703571850902143
E0226:250277686	11048	0.0343803874950987
E0227:250277687	14564	0.0453218649057402
E0228:250277688	8978	0.0279387327055572
E0234:250277689	6370	0.0198228700528402
E0235:250277690	11566	0.0359923571477473
E0238:250283152	7297	0.0227076111107653
E0239:250283153	3649	0.0113553615106458
E0240:250283154	1480	0.00460562757899585
E0243:250283155	2311	0.00719162522639149
E0244:250283156	4068	0.0126592520211859
E0245:250283157	5649	0.0175791825633429
E0247:250284300	4565	0.0142058715527811
E0249:250284301	4778	0.0148687084948934
E0251:250283158	1919	0.00597175630006286
E0252_mrg:250283159	35542	0.11060352392748
E0254:250283160	5161	0.0160605702264848
E0256:250283161	8470	0.0263578821581722
E0257:250283162	13342	0.0415191102425423
E0258:250283163	6308	0.0196299316002066
E0263:250283164	16654	0.0518257579058087
E0264:250283165	12603	0.0392194083635707
E0265:250283166	10894	0.0339011532740411
E0266:250283167	11526	0.0358678807266933
E0267:250283169	7867	0.024481400110784
E0268:250283170	12638	0.0393283252319929
E0270:250284302	8653	0.026927361784494
E0272:250283171	10138	0.0315485489161216
E0273:250283172	10366	0.032258064516129
E0274:250284303	16297	0.0507148058479023
E0276:250283173	11382	0.0354197656108992
E0277:250283174	12176	0.0378906225688199
E0279:250283175	7495	0.0233237693949824
E0280:250283177	10081	0.0313711700161197
E0281:250283178	15997	0.0497812326899977
E0282:250284304	11598	0.0360919382845904
E0283:250283179	6072	0.0188955207159884
E0285:250284305	4578	0.0142463263896236
E0286:250283180	9693	0.0301637487318965
E0288:250283181	9243	0.0287633889950396
E0290:250283182	12200	0.0379653084214523
E0293:250283183	10458	0.0325443602845531
E0294:250284306	3164	0.0098460849053668
E0295:250283184	13532	0.0421103732425485
E0297:250283185	12376	0.0385130046740896
E0298:250284307	4716	0.0146757700422597
E0299:250283186	18416	0.0573089442532348
E0301:250283187	10411	0.0323981004898147
E0302:250283188	14679	0.0456797346162703
E0305:250283189	8562	0.0266441779265963
E0307:250283190	17615	0.0548163039216296
E0309:250283191	9313	0.028981222731884
E0314:250283192	10640	0.0331107280003485
E0315:250283193	16815	0.0523267755005508
E0316:250283194	15808	0.0491930816005178
E0319:250283195	4515	0.0140502760264637
E0320:250283196	15397	0.0479140863741886
E0321:250283197	17473	0.0543744126268881
E0322:250283198	18484	0.0575205541690265
E0324:250284308	7011	0.0218176047002297
E0325:250283199	12945	0.0402836817635819
E0328:250283200	3975	0.0123698443422355
E0330:250283201	7995	0.0248797246581566
E0331:250284509	769	0.00239305919476203
E0334:250283202	5148	0.0160201153896423
E0335:250283203	3931	0.0122329202790761
E0337:250283204	14110	0.043909057526778
E0342:250283205	8562	0.0266441779265963
E0343:250283206	5915	0.0184069507633517
E0344:250283207	8237	0.025632807005533
E0346:250283208	8089	0.0251722442476334
E0353:250284309	12015	0.0373896049740778
E0354:250283209	9889	0.0307736831950608
E0355:250283210	17793	0.0553702239953197
E0356:250284310	184	0.000572591536848133
E0359:250283211	10052	0.0312809246108556
E0361:250283212	10620	0.0330484897898216
E0362:250283213	11940	0.0371562116846016
E0363:250283214	13372	0.0416124675583328
E0364:250283215	6467	0.020124725373896
E0366:250283216	9595	0.0298587815003143
E0367:250283217	12203	0.0379746441530313
E0369:250284311	21885	0.0681041618691379
E0370:250284312	15766	0.0490623813584112
E0371:250283218	11648	0.0362475338109079
E0376:250283219	6941	0.0215997709633853
E0382:250283220	17194	0.0535061895900369
E0392:250283221	12086	0.0376105506214485
E0395:250283222	11553	0.0359519023109048
E0399:250283223	10645	0.0331262875529803
E0403:250283224	11659	0.0362817648266977
E0404:250283225	12476	0.0388241957267245
E0407:250284313	18992	0.0591014047164116
E0409:250283226	17117	0.0532665724795081
E0411:250283227	9034	0.0281129996950328
E0412:250283228	9438	0.0293702115476776
E0416:250283229	12509	0.038926888774094
E0420:250283230	10542	0.0328057607687664
E0421:250283231	1121	0.00348845170003672
E0425:250283232	8559	0.0266348421950172
E0427:250283233	7845	0.0244129380792043
E0429:250283234	17615	0.0548163039216296
E0431:250284314	21100	0.0656613121059543
E0432:250283235	13183	0.0410243164688529
E0433:250283236	7525	0.0234171267107728
E0434:250283237	12627	0.0392940942162031
E0435:250283238	7373	0.0229441163107678
E0437:250283239	7464	0.0232273001686655
E0439:250283240	10363	0.03224872878455
E0442:250283241	11426	0.0355566896740585
E0443:250283242	9359	0.029124370616096
E0444:250283243	5556	0.0172897748843925
E0445:250283244	12946	0.0402867936741083
E0448:250283245	12454	0.0387557336951448
E0449:250283246	7792	0.0242480068213079
E0453:250284510	9031	0.0281036639634537
E0454:250283247	12203	0.0379746441530313
E0455:250283025	7012	0.021820716610756
E0456:250283026	4041	0.0125752304369745
E0458:250283027	1750	0.00544584342110996
E0459:250283028	1680	0.00522800968426556
E0460:250283029	7955	0.0247552482371027
E0461:250283030	2496	0.00776732867376597
E0464:250284315	7105	0.0221101242897064
E0465:250283031	3200	0.00995811368431535
E0468:250283032	5289	0.0164588947738575
E0470:250283034	4877	0.0151767876370019
E0471:250283035	9170	0.0285362195266162
E0472:250284316	307	0.000955356531589004
E0474:250283036	7747	0.0241079708476222
E0477:250283037	16295	0.0507085820268496
E0478_1:250442012	10378	0.0322954074424452
E0478:250284317	9865	0.0306989973424284
E0481:250283038	10417	0.0324167719529728
E0482:250283039	8133	0.0253091683107927
E0484:250284511	17300	0.0538360521058299
E0485:250283040	8060	0.0250819988423693
E0493:250283042	11138	0.0346604594424701
E0495:250283043	15114	0.0470334156952319
E0496:250284318	13018	0.0405108512320054
E0498:250283044	9023	0.0280787686792429
E0499:250283045	11378	0.0354073179687938
E0501:250283046	11488	0.0357496281266921
E0504:250283047	1570	0.00488569952636722
E0510:250283048	5743	0.0178717021528197
E0513:250283049	16914	0.0526348546426593
E0521:250283050	7991	0.0248672770160512
E0523:250283051	5938	0.0184785247054577
E0524:250284319	19745	0.061444673342752
E0527:250284320	13116	0.0408158184635875
E0528:250283052	8006	0.0249139556739465
E0529:250283053	6873	0.0213881610475936
E0530:250283054	7900	0.0245840931581535
E0532:250283055	13276	0.0413137241478033
E0536:250283056	11506	0.0358056425161664
E0537:250283057	8307	0.0258506407423774
E0541:250283058	10096	0.0314178486740149
E0543:250283059	22629	0.0704194233007413
E0544:250283060	10344	0.0321896024845494
E0545:250283061	14580	0.0453716554741618
E0546:250283062	7500	0.0233393289476141
E0547:250283063	9171	0.0285393314371425
E0549:250283064	12272	0.0381893659793494
E0551:250283065	10674	0.0332165329582444
E0554:250283066	16483	0.0512936212058031
E0556_1:250442013	15231	0.0473975092268147
E0556:250283067	17268	0.0537364709689867
E0560:250283068	10032	0.0312186864003286
E0563:250283069	16821	0.0523454469637089
E0564:250283070	7344	0.0228538709055037
E0565:250283071	17620	0.0548318634742614
E0566:250283072	17379	0.0540818930374114
E0568:250283073	4293	0.0133594318896143
E0578:250283074	11089	0.034507975826679
E0580:250283075	3262	0.010151052136949
E0581:250283076	11357	0.0353419678477404
E0582:250284321	11210	0.0348845170003672
E0584:250283077	13870	0.0431621990004543
E0587:250283078	6225	0.0193716430265197
E0588:250283079	4454	0.0138604494843564
E0589:250283080	9080	0.0282561475792448
E0591:250283081	11563	0.0359830214161682
E0592:250283082	12823	0.0399040286793674
E0593:250283083	19162	0.0596304295058908
E0594:250283084	13835	0.0430532821320321
E0595:250283085	9939	0.0309292787213782
E0596:250284322	8675	0.0269958238160736
E0598:250284323	12744	0.0396581877477859
E0601:250283086	9152	0.0284802051371419
E0602:250283087	14327	0.0445843421109956
E0603:250283088	8902	0.0277022275055548
E0605:250283089	12758	0.0397017544951548
E0606:250283090	4486	0.0139600306211996
E0608:250283091	8944	0.0278329277476614
E0609:250283092	10154	0.0315983394845431
E0610:250283093	13174	0.0409963092741158
